,title,url,org,top_topic,flesch,gunning_fog
2580,Trump's pope attack could help him in South Carolina,http://www.politico.com/story/2016/02/donald-trump-pope-south-carolina-219462,politico,Foreign Policy/National Security,9.1,10.4
2587,Trumps says expects 2012 Republican nominee Romney to back Rubio,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/qdcdsWqncjY/story01.htm,reuters,Health Care,10.7,9.6
2592,Trump's Success Shows Republicans Are Choosing Anger Over Conservative Ideas,http://www.huffingtonpost.com/susan-j-demas/trumps-success-shows-repu_b_9293624.html,huffpo,Foreign Policy/National Security,7.2,7.2
2593,Trump staffers kick New York Times reporter out of Iowa event,http://www.politico.com/blogs/on-media/2016/01/trump-ejects-new-york-times-reporter-from-event-217857,politico,Abortion,9.9,12.4
2597,Trump started spending big in January,http://www.politico.com/story/2016/02/donald-trump-campaign-spending-january-219570,politico,Campaign Finance,6.4,8.8
2603,Trump's top national security question: How hard do we hit?,http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/2016-gop-debate-donald-trump-national-security-219257,politico,Foreign Policy/National Security,7.6,10.0
2610,Trump's unwelcome support: White supremacists,http://www.cnn.com/2016/02/05/politics/donald-trump-white-supremacists-new-hampshire/index.html,cnn,Immigration,9.1,9.2
2618,Trump talk invades Democratic primary night coverage,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/south-carolina-democrats-trump-coverage-219906,politico,Abortion,5.6,8.0
2624,Trump team struggles with candidate who won’t adjust,http://www.politico.com/story/2016/02/trump-team-struggles-with-candidate-who-wont-adjust-218983,politico,Foreign Policy/National Security,7.9,9.2
2627,Trump the Bully Hits a Wall,http://www.politico.com/magazine/story/2016/01/how-to-take-trump-the-bully-down-213536,politico,Immigration,7.2,8.4
2635,Trump threatens to sue Cruz unless his GOP rival apologizes,http://feeds.foxnews.com/~r/foxnews/national/~3/2weCcuFkRHc/trump-threatens-to-sue-cruz-unless-his-gop-rival-apologizes.html,fox,Abortion,9.5,9.6
2642,Trump to Iowa: Are you afraid of a little snow?,http://www.politico.com/story/2016/01/trump-to-iowa-are-you-afraid-of-a-little-snow-218457,politico,Campaign Finance,6.8,9.2
2643,Trump to Jeb: 9/11 was on your brother's watch,http://www.politico.com/blogs/south-carolina-primary-2016-live-updates-and-results/2016/02/gop-debate-2016-trump-911-219260,politico,Foreign Policy/National Security,7.2,9.6
2644,Trump tones down fight with Pope,http://www.cnn.com/2016/02/19/politics/donald-trump-pope-francis/index.html,cnn,Immigration,8.0,8.0
2648,Trump Touts Family Values for Iowa,http://blogs.wsj.com/washwire/2016/01/18/trump-touts-family-values-for-iowa/,wsj,Abortion,8.0,8.0
2650,Trump trashes Cruz as a 'nasty guy',http://www.politico.com/story/2016/01/trump-ted-cruz-terry-branstad-218006,politico,Campaign Finance,7.6,10.0
2652,Trump tries to comfort man who lost son to heroin,http://www.politico.com/story/2016/01/trump-heroin-epidemic-217853,politico,Campaign Finance,7.9,10.4
2657,"Trump tweets, deletes, tweets again that Cruz 'stole' Iowa",http://www.politico.com/story/2016/02/trump-cruz-stole-iowa-tweet-deleted-218674,politico,Foreign Policy/National Security,8.7,11.2
2663,"Trump unleashes on Cruz, threatens eligibility lawsuit over alleged 'lies'",http://feeds.foxnews.com/~r/foxnews/most-popular/~3/8LHnwvQ3uYA/trump-unleashes-on-cruz-threatens-eligibility-lawsuit-over-alleged-lies.html,fox,Abortion,9.5,9.6
2664,Trump unloads on Cruz,http://www.politico.com/tipsheets/the-2016-blast/2016/01/trump-unloads-on-cruz-212284,politico,Campaign Finance,9.1,10.4
2665,Trump unscathed in GOP ad wars,http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html,cnn,Campaign Finance,12.3,12.4
2676,"Trump Vows to Take On ‘Powerful’ Drug Companies, Drive Down Prices",http://blogs.wsj.com/washwire/2016/02/04/trump-vows-to-take-on-powerful-drug-companies-drive-down-prices/,wsj,Health Care,11.9,9.6
2679,Trump Vs. Fox: What's Trump Really Thinking?,http://www.huffingtonpost.com/arnold-steinberg/trump-vs-fox-whats-trump_b_9090490.html,huffpo,Immigration,8.7,8.8
2683,Trump warns Cubs owner about spending against him,http://www.politico.com/story/2016/02/trump-cubs-owner-ricketts-219608,politico,Campaign Finance,9.5,12.0
2686,Trump wary of Wounded Warrior Project,http://www.politico.com/story/2016/01/donald-trump-wounded-warrior-218428,politico,Campaign Finance,8.3,10.8
2691,"Trump welcomes a senator, bashes Beck's support of Cruz",http://hosted2.ap.org/apdefault/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-23-US--GOP%202016-Iowa/id-36273117e28c435fa4454d63fb1feb54,ap,Abortion,10.7,9.6
2694,Trump will skip Thursday GOP debate,http://www.politico.com/story/2016/01/donald-trump-fox-debate-218264,politico,Abortion,10.3,12.8
2703,"Trump wins decisively in South Carolina, Clinton clinches Nevada",http://feeds.reuters.com/~r/reuters/MostRead/~3/iUALuZ9DJ60/story01.htm,reuters,Immigration,9.9,10.0
2704,Trump wins endorsement from controversial Arizona lawman Arpaio,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/DmDgcFpRwv0/story01.htm,reuters,Immigration,9.9,8.8
2721,Two former presidents of Mexico compare Trump to Hitler,http://feeds.reuters.com/~r/reuters/cyclicalconsumergoodsNews/~3/-M5wxjEWKoo/mexico-trump-idUSL2N1660NN,reuters,Immigration,9.1,8.0
2722,"Under fire in debate, Trump refuses to release tax records",http://www.mcclatchydc.com/news/politics-government/election/article62590142.html,mcclatchy,Immigration,7.2,7.2
2726,Univision fought with Donald Trump and now it wants to register 3 million new Latino voters,http://www.latimes.com/nation/politics/la-na-univision-latino-voters-20160223-story.html,latimes,Immigration,13.5,10.0
2727,Univision fought with Donald Trump and now it wants to register 3-million new Latino voters,http://www.latimes.com/la-na-univision-latino-voters-20160223-story.html,latimes,Immigration,13.1,9.6
2729,"UPDATE 1-Behind both Obama and Haley speeches, Trump looms",http://feeds.reuters.com/~r/reuters/technologysectorNews/~3/ifChjAYFEVc/story01.htm,reuters,Immigration,10.7,9.6
2735,UPDATE 1-Pope's comments on Trump not a personal attack -papal spokesman,http://reuters.us.feedsportal.com/c/35217/f/654235/s/4db5d31a/sc/7/l/0L0Sreuters0N0Carticle0Cpope0Etrump0Espokesman0EidUSL8N15Y3Q30DfeedType0FRSS0GfeedName0FindustrialsSector/story01.htm,reuters,Immigration,9.9,8.8
2737,UPDATE 1-Social media make hay of Trump's Iowa defeat,http://feeds.reuters.com/~r/reuters/technologysectorNews/~3/_sx1Fv1YnG0/story01.htm,reuters,Foreign Policy/National Security,9.5,8.4
2743,UPDATE 1-Trump rivals call for release of NY Times editorial board tape,http://feeds.reuters.com/~r/reuters/cyclicalconsumergoodsNews/~3/V7Pxaz_eN0I/usa-election-trump-tape-idUSL2N169055,reuters,Immigration,10.7,10.8
2755,"U.S. needs to pressure China to fix North Korea, Trump says",http://www.cnn.com/2016/01/06/politics/donald-trump-north-korea-china-ted-cruz-immigration/index.html,cnn,Immigration,6.8,8.0
2756,Vatican responds to Trump's criticism of Pope Francis' border trip,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/pxiMDbyo47A/vatican-responds-to-trumps-criticism-pope-francis-border-trip.html,fox,Immigration,10.7,10.8
2757,Vatican responds to Trump's criticism of Pope Francis' border trip - Politics Pays: Early voting states enjoying economic boom - PRIMARY & CAUCUS CALENDAR - COMPLETE 2016 CAMPAIGN COVERAGE,http://www.foxnews.com/politics/2016/02/17/vatican-responds-to-trumps-criticism-pope-francis-border-trip.html,fox,Immigration,10.7,10.8
2758,"Vatican to Trump: It's not 'personal,' it's religion",http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/vEhHuCzW8ZE/story01.htm,reuters,Immigration,9.5,9.6
2768,"Viewer's Guide: Cruz, Trump, may clash on debate stage",http://hosted2.ap.org/APDEFAULT/4e67281c3f754d0696fbfdee0f3f1469/Article_2016-01-14-US--GOP%202016-Debate-Viewer's%20Guide/id-a79de31301da47828561ebd89bf1e256,ap,Foreign Policy/National Security,10.3,10.4
2769,"Viewer's Guide: Trump drama, closing arguments before Iowa",http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-28-US--GOP%202016-Viewer's%20Guide/id-450ea30e405e4502ac54296f75d30ea6,ap,Foreign Policy/National Security,9.1,9.2
2771,Virginia school district denies plans to close on election day due to Trump,http://www.politico.com/story/2016/01/donald-trump-fairfax-school-closing-217655,politico,Campaign Finance,9.1,10.4
2775,Watch Bernie Sanders' Powerful Condemnation Of Birther Donald Trump,http://www.huffingtonpost.com/2016/02/18/bernie-sanders-donald-trump-birthers_n_9269962.html,huffpo,Immigration,8.8,7.6
2778,Watch Trump Ding Reagan For Driving Up The Deficit,http://www.buzzfeed.com/andrewkaczynski/trump-once-slammed-reagan-for-driving-up-the-debt,buzzfeed,Foreign Policy/National Security,18.5,15.2
2780,Welcome to <i>Trumplandia</i>: Where All the Men Are White,http://www.huffingtonpost.com/carol-pogash/welcome-to-trumplandia_b_9275370.html,huffpo,Immigration,6.8,8.0
2781,"Wendy Davis Has A Problem With Donald Trump's Sexism, And It's Not With Trump",http://www.huffingtonpost.com/2016/02/02/wendy-davis-donald-trump-sexism_n_9148202.html,huffpo,Abortion,9.9,8.8
2784,What a Donald Trump presidency might actually look like,http://www.latimes.com/la-na-trump-presidency-20160228-story.html,latimes,Foreign Policy/National Security,9.9,8.8
2788,What Donald Trump Means for Undocumented People Like Me,http://www.huffingtonpost.com/juan-escalante/what-donald-trump-undocumented-people_b_9355362.html,huffpo,Immigration,14.6,12.4
2789,What Donald Trump's Win In South Carolina Says About The Republican Party,http://www.huffingtonpost.com/2016/02/20/donald-trump-south-carolina_n_9283360.html,huffpo,Foreign Policy/National Security,11.5,10.4
2794,What Nevada showed about Trump's Hispanic support - and what it didn't,http://www.cnn.com/2016/02/25/politics/donald-trump-hispanic-latino-voters/index.html,cnn,Immigration,8.4,8.4
2803,"What Trump, Rubio and Cruz are betting on to win the Nevada caucuses",http://www.latimes.com/la-na-nevada-gop-caucuses-20160222-story.html,latimes,Immigration,9.5,9.6
2804,What Trump's 'Freedom Kids' Were Actually Thinking While Performing,http://www.huffingtonpost.com/2016/01/19/trump-freedom-kids-girls-actually-thinking_n_9020248.html,huffpo,Foreign Policy/National Security,7.6,7.6
2816,White Nationalists Make The Call For Donald Trump In New Hampshire,http://www.huffingtonpost.com/2016/02/05/donald-trump-robocalls-white-nationalists_n_9172440.html,huffpo,Immigration,9.1,8.0
2817,White Supremacist Group Urges Iowa Voters To Support Donald Trump,http://www.buzzfeed.com/claudiakoerner/white-supremacist-group-urges-iowa-voters-to-support-donald,buzzfeed,Immigration,9.2,6.8
2830,Why a Trump-Cruz ticket could be next after South Carolina debate,http://feeds.foxnews.com/~r/foxnews/opinion/~3/2fk4y4Q-t4k/why-trump-cruz-ticket-could-be-next-after-south-carolina-debate.html,fox,Foreign Policy/National Security,7.6,8.8
2832,Why Cruz decided to take on Trump,http://www.politico.com/story/2016/01/why-cruz-decided-to-take-on-trump-217733,politico,Campaign Finance,10.7,12.0
2834,Why Donald Trump will never win over L.A.'s Latino voters,http://www.latimes.com/la-me-0228-lopez-trump-latinos-20160228-column.html,latimes,Immigration,9.5,9.6
2837,Why I'm voting for Trump,http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,cnn,Immigration,9.1,9.2
2843,Why these Iowans are choosing Trump over Cruz,http://www.cnn.com/2016/01/30/politics/iowa-trump-cruz-dubuque/index.html,cnn,Immigration,9.1,10.4
2845,Why Trump?,http://www.huffingtonpost.com/dr-ichak-kalderon-adizes-/why-trump_b_9132702.html,huffpo,Immigration,6.8,6.8
2847,Why Trump and Sanders are praising healthcare in other countries,http://www.latimes.com/la-fg-0229-campaign-healthcare-foreign-20160229-story.html,latimes,Health Care,9.9,8.8
2854,Will Trump flunk the commander-in-chief test?,http://www.politico.com/story/2016/01/will-trump-flunk-the-commander-in-chief-test-218093,politico,Foreign Policy/National Security,8.7,10.0
2862,"Without an Instant Runoff, Trump Favored to Win GOP Nomination",http://www.huffingtonpost.com/rob-richie/without-an-instant-runoff_b_9331910.html,huffpo,Campaign Finance,14.2,14.4
2864,"Without Rand Paul It Isn't a Debate, Trump or No Trump",http://www.huffingtonpost.com/tom-mullen/without-rand-paul-it-isnt_b_9121266.html,huffpo,Foreign Policy/National Security,9.5,8.4
2866,"With Trump out, GOP hopefuls make sounds Californians seem to like",http://www.latimes.com/la-pol-ca-california-politics-republicans-20160131-story.html,latimes,Immigration,11.5,10.4
2869,Woman faints at Trump rally,http://www.cnn.com/2016/01/10/politics/woman-faints-at-trump-rally/index.html,cnn,Health Care,6.4,7.6
2870,World Briefing: Britain: Parliament to Debate Closing Border to Trump,http://www.nytimes.com/2016/01/06/world/europe/britain-parliament-to-debate-closing-border-to-trump.html,nyt,Foreign Policy/National Security,9.5,8.4
2874,"Your Tuesday Evening Briefing: Donald Trump, Bernie Sanders, Bill Cosby",http://www.nytimes.com/2016/02/02/nytnow/your-tuesday-evening-briefing-donald-trump-bernie-sanders-bill-cosby.html,nyt,Campaign Finance,6.0,7.2
2875,"Your Weekend Briefing: Donald Trump, Hillary Clinton, iPhone",http://www.nytimes.com/2016/02/21/nytnow/your-weekend-briefing-donald-trump-hillary-clinton-iphone.html,nyt,Foreign Policy/National Security,9.9,8.8
